I0,I1
11024.80,-89.20
10421.40,-91.20
9683.10,-93.40
8818.20,-95.70
7836.90,-98.00
6750.70,-100.20
5573.00,-102.50
4318.50,-104.80
3003.10,-107.00
1643.80,-109.20
258.40,-111.30
-1134.60,-113.40
-2516.50,-115.30
-3868.00,-116.80
-5170.70,-117.60
-6405.80,-117.70
-7555.70,-117.70
-8603.40,-117.30
-9533.50,-116.60
-10331.50,-115.50
-10985.10,-114.20
-11483.50,-112.70
-11818.10,-111.10
-11982.60,-109.40
-11973.10,-107.50
-11788.20,-105.50
-11428.90,-103.40
-10899.10,-101.30
-10205.20,-99.10
-9356.10,-96.90
-8363.20,-94.60
-7240.30,-92.30
-6003.40,-90.00
-4670.60,-87.60
-3261.60,-85.30
-1797.70,-82.90
-301.20,-80.50
1204.40,-78.40
2695.50,-76.80
4148.10,-75.60
5538.50,-75.00
6843.80,-74.90
8041.90,-75.10
9112.50,-75.60
10036.60,-76.50
10797.80,-77.50
11381.80,-78.70
11777.40,-80.00
11976.10,-81.60
11972.90,-83.30
11766.00,-85.20
11357.00,-87.10
10751.30,-89.10
9957.50,-91.10
8987.80,-93.20
7857.60,-95.40
6585.50,-97.50
5192.80,-99.70
3703.20,-101.90
2142.60,-104.00
538.70,-105.70
-1079.70,-107.20
-2683.30,-108.50
-4242.20,-109.60
-5727.40,-110.30
-7110.30,-110.40
-8364.30,-110.00
-9464.40,-109.40
-10388.50,-108.40
-11117.30,-107.20
-11635.10,-105.70
-11929.90,-104.10
-11994.10,-102.40
-11824.30,-100.60
-11421.70,-98.70
-10792.20,-96.60
-9946.40,-94.40
-8899.10,-94.40
-7669.60,-92.20
-6281.30,-89.90
-4760.90,-87.60
-3138.60,-85.30
-1446.70,-83.00
280.20,-80.70
2006.50,-78.40
3695.80,-76.40
5312.10,-74.80
6820.50,-74.00
8187.60,-73.80
9383.00,-73.90
10379.00,-74.30
11152.40,-75.00
11684.10,-75.70
11960.30,-76.20
11972.50,-76.80
11718.20,-77.80
11200.50,-79.20
10428.90,-80.50
9418.50,-82.00
8190.20,-83.70
6770.40,-85.50
5190.00,-87.30
3484.50,-89.00
1692.40,-90.70
-144.70,-92.30
-1984.00,-93.90
-3781.50,-95.50
-5493.90,-97.20
-7079.10,-98.50
-8497.60,-99.00
-9713.40,-98.60
-10694.70,-97.80
-11415.20,-96.80
-11854.80,-95.50
-12000.00,-94.00
-11844.30,-92.50
-11389.10,-90.80
-10643.30,-89.10
-9623.30,-87.10
-8352.90,-85.00
-6862.60,-82.90
-5189.40,-80.70
-3375.30,-78.40
-1467.10,-76.10
485.70,-73.90
2431.40,-71.70
4317.70,-69.70
6093.10,-68.30
7708.60,-67.90
9118.40,-68.00
10282.20,-68.40
11165.40,-69.10
11741.00,-70.30
11990.10,-71.60
11902.80,-73.00
11478.60,-74.50
10726.40,-76.10
9664.90,-77.90
8322.00,-79.80
6733.90,-81.60
4944.90,-83.40
3005.60,-85.10
971.90,-86.70
-1096.80,-88.40
-3138.80,-90.00
-5092.70,-91.60
-6898.40,-93.00
-8500.00,-93.60
-9846.30,-93.20
-10893.90,-92.40
-11607.50,-91.40
-11961.90,-90.20
-11942.90,-88.70
-11547.50,-87.10
-10785.10,-85.30
-9676.50,-83.50
-8254.40,-81.40
-6561.70,-79.30
-4651.00,-79.30
-2582.90,-77.20
-423.70,-75.10
1755.80,-73.00
3883.50,-71.00
5887.60,-69.00
7699.60,-67.50
9256.40,-66.90
10502.70,-67.20
11393.00,-67.70
11893.40,-68.40
11983.00,-69.50
11655.10,-70.90
10917.40,-72.40
9792.30,-73.80
8316.30,-75.00
6538.80,-76.10
4521.20,-77.40
2334.20,-79.30
55.90,-81.20
-2231.30,-83.10
-4443.10,-84.80
-6497.00,-86.50
-8315.10,-88.00
-9827.00,-88.80
-10973.20,-88.30
-11706.70,-87.40
-11996.00,-86.30
-11825.90,-85.00
-11198.90,-83.50
-10135.30,-81.80
-8672.60,-80.20
-6864.80,-78.40
-4780.30,-76.60
-2499.60,-74.70
-112.10,-72.70
2286.90,-70.80
4600.50,-68.90
6733.50,-67.00
8597.00,-65.60
10111.70,-65.20
11211.70,-65.80
11847.20,-66.60
11987.50,-67.50
11622.30,-68.80
10762.40,-70.30
9440.20,-71.90
7708.50,-73.60
5638.40,-75.30
3317.00,-76.90
843.50,-78.40
-1674.30,-79.80
-4125.50,-81.10
-6400.10,-82.30
-8394.80,-83.30
-10016.80,-84.20
-11189.60,-84.20
-11855.20,-83.50
-11978.90,-82.40
-11549.90,-81.10
-10583.20,-79.80
-9119.30,-78.30
-7222.40,-76.60
-4978.60,-74.90
-2491.20,-73.10
122.70,-71.20
2738.40,-69.40
5229.20,-67.60
7472.70,-66.10
9356.60,-65.20
10784.80,-65.50
11682.30,-66.20
11999.70,-67.10
11715.80,-68.20
10839.60,-69.70
9410.30,-71.40
7495.90,-73.20
5190.60,-75.10
2610.20,-76.90
-113.70,-78.80
-2839.60,-80.60
-5424.10,-82.30
-7728.90,-82.30
-9628.90,-83.90
-11018.40,-84.90
-11818.00,-84.60
-11979.00,-83.70
-11486.90,-82.60
-10363.00,-81.40
-8663.50,-79.90
-6477.90,-78.20
-3923.80,-76.40
-1141.80,-74.60
1713.10,-72.70
4479.00,-70.70
6996.60,-68.90
9118.90,-67.30
10719.30,-66.20
11700.00,-66.20
11997.90,-67.00
11589.30,-67.90
10492.20,-68.80
8765.90,-69.90
6508.40,-71.50
3851.20,-73.40
952.40,-75.20
-2013.20,-76.90
-4863.70,-78.50
-7421.90,-80.00
-9525.80,-81.40
-11039.90,-82.60
-11863.50,-82.70
-11938.20,-82.00
-11252.60,-80.80
-9843.80,-79.60
-7796.40,-78.30
-5237.20,-76.70
-2328.80,-74.80
740.90,-72.80
3770.80,-70.90
6558.90,-69.20
8917.20,-67.60
10682.90,-66.50
11731.50,-66.50
11985.10,-67.10
11419.40,-68.00
10066.00,-69.10
8011.60,-70.50
5393.10,-72.00
2388.90,-73.20
-792.30,-74.10
-3926.90,-75.00
-6790.30,-75.80
-9174.90,-76.80
-10904.10,-77.70
-11846.40,-78.20
-11926.00,-77.90
-11129.20,-77.10
-9507.40,-76.20
-7173.60,-75.10
-4296.20,-73.70
-1087.20,-72.00
2213.70,-70.20
5355.40,-68.40
8096.20,-66.60
10220.70,-65.10
11559.00,-64.80
11999.60,-65.50
11499.80,-66.40
10090.80,-67.30
7876.30,-68.60
5026.30,-70.20
1763.90,-72.00
-1650.40,-73.80
-4940.70,-75.60
-7836.20,-77.30
-10095.40,-78.90
-11525.30,-79.50
-11999.70,-79.00
-11470.00,-78.00
-9972.20,-76.80
-7624.60,-75.40
-4619.70,-73.80
-1209.90,-73.80
2314.40,-72.00
5648.00,-70.30
8497.90,-68.50
10609.60,-66.80
11789.60,-65.40
11924.80,-65.20
10993.90,-66.00
9071.00,-66.90
6321.60,-67.70
2988.50,-68.20
-627.90,-68.80
-4197.20,-69.80
-7387.60,-71.40
-9898.50,-73.00
-11488.20,-74.40
-11998.60,-74.70
-11371.50,-74.10
-9656.70,-73.20
-7009.50,-72.10
-3677.10,-70.60
22.20,-68.80
3730.30,-66.90
7081.90,-65.00
9742.70,-63.30
11441.40,-61.70
11999.20,-61.30
11349.90,-62.00
9548.70,-62.90
6768.80,-63.90
3287.00,-65.10
-544.20,-66.70
-4329.90,-68.20
-7674.60,-69.80
-10223.10,-71.20
-11699.00,-72.40
-11936.10,-72.80
-10897.90,-72.20
-8684.90,-71.10
-5525.90,-69.90
-1756.70,-68.40
2216.00,-66.80
5955.90,-65.10
9047.00,-63.40
11138.80,-61.80
11988.10,-60.90
11488.10,-61.30
9683.50,-62.30
6768.80,-63.20
3068.60,-64.10
-996.70,-65.00
-4957.60,-66.40
-8350.90,-68.20
-10772.30,-69.90
-11926.90,-71.00
-11666.20,-70.80
-10008.80,-70.00
-7141.90,-68.90
-3402.30,-67.70
762.80,-66.30
4846.40,-64.60
8344.30,-62.70
10817.50,-61.00
11948.90,-60.20
11584.20,-60.70
9756.40,-61.70
6684.90,-62.70
2750.50,-63.70
-1548.50,-65.10
-5659.70,-66.80
-9046.60,-68.50
-11260.40,-70.00
-11999.10,-70.70
-11151.90,-70.10
-8817.60,-69.10
-5296.10,-67.90
-1050.80,-66.70
3349.10,-65.20
7305.00,-63.40
10270.30,-61.70
11827.60,-60.60
11748.10,-60.60
10028.40,-60.90
6896.00,-61.80
2780.30,-62.90
-1742.10,-63.90
-6028.50,-65.00
-9460.10,-66.40
-11533.50,-68.00
-11934.70,-69.30
-10590.40,-69.50
-7683.40,-68.80
-3629.90,-67.90
975.80,-66.70
5448.50,-65.40
9112.20,-63.80
11404.90,-62.10
11964.30,-60.50
10689.40,-59.60
7760.80,-60.00
3619.30,-60.80
-1099.70,-61.70
-5659.30,-62.60
-9337.30,-63.90
-11541.10,-65.50
-11905.60,-67.00
-10355.80,-67.60
-7125.60,-67.10
-2726.70,-66.10
2131.60,-64.90
6652.40,-63.50
10083.80,-61.90
11843.90,-60.20
11623.30,-58.90
9441.60,-59.10
5651.80,-60.10
887.20,-61.30
-4043.60,-62.30
-8290.00,-63.50
-11108.20,-64.90
-11993.30,-66.40
-10772.70,-67.20
-7643.90,-66.80
-3146.60,-65.70
1926.40,-64.40
6666.50,-63.00
10213.50,-61.50
11910.40,-60.00
11430.10,-58.70
8842.50,-58.50
4608.30,-59.30
-497.00,-60.20
-5523.50,-61.10
-9521.60,-62.30
-11724.30,-63.50
-11694.70,-64.50
-9419.20,-64.50
-5318.20,-63.60
-171.90,-62.30
5022.30,-60.90
9243.60,-59.30
11648.30,-57.70
11742.60,-56.30
9487.10,-56.00
5315.50,-56.90
55.80,-58.00
-5229.40,-59.20
-9458.40,-60.40
-11749.80,-61.70
-11611.50,-63.00
-9051.60,-63.50
-4585.70,-62.90
860.40,-61.60
6138.90,-60.20
10121.10,-58.70
11941.10,-57.20
11186.40,-56.20
7998.60,-56.50
3054.00,-57.60
-2576.20,-58.80
-7652.20,-59.90
-11039.80,-61.10
-11966.10,-62.20
-10201.50,-62.20
-6121.90,-62.90
-636.70,-62.70
5009.10,-61.80
9516.60,-60.70
11830.30,-59.40
11391.80,-58.10
8279.90,-56.90
3206.30,-56.60
-2642.50,-57.20
-7876.60,-58.00
-11233.70,-58.80
-11886.60,-59.70
-9653.40,-60.70
-5054.70,-61.40
799.10,-61.20
6471.00,-60.00
10549.40,-58.50
11999.50,-56.90
10433.70,-55.30
6222.70,-54.20
415.50,-54.30
-5514.10,-55.10
-10039.20,-56.10
-11974.90,-57.00
-10794.70,-58.10
-6780.70,-59.00
-967.50,-59.30
5117.80,-58.60
9854.50,-57.30
11958.90,-55.80
10840.20,-54.40
6774.50,-53.70
847.70,-54.20
-5328.60,-55.10
-10048.90,-56.00
-11988.20,-57.30
-10580.70,-58.60
-6193.30,-59.70
-41.70,-59.90
6138.40,-59.20
10577.70,-58.00
11983.90,-56.70
9923.00,-55.60
4965.90,-55.20
-1459.10,-55.80
-7471.90,-56.90
-11285.70,-58.10
-11744.40,-59.20
-8682.00,-60.30
-2991.90,-61.00
3621.40,-60.70
9147.00,-59.70
11879.00,-58.50
10950.10,-57.20
6617.20,-56.20
205.30,-56.30
-6288.30,-57.10
-10811.10,-58.20
-11909.10,-59.20
-9201.20,-60.20
-3526.30,-60.80
3304.10,-60.50
9077.90,-59.40
11895.40,-58.10
10803.60,-56.70
6131.40,-55.70
-595.90,-55.80
-7141.40,-56.70
